molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL118205,inactive,4.903089986991944,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,381.41300000000007,3.2265800000000016,2.0,7.0
CHEMBL118109,inactive,4.720622720200282,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,397.48100000000005,3.695080000000002,2.0,7.0
CHEMBL1161234,inactive,4.319999993033794,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,336.3690000000001,1.7499799999999999,3.0,6.0
CHEMBL290389,active,6.455931955649724,COc1cc(/C=C(\C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,383.45400000000006,3.5539800000000024,2.0,7.0
CHEMBL342792,inactive,4.420559402860203,COc1cc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O,444.42100000000016,2.370160000000002,4.0,10.0
CHEMBL4466350,active,8.045757490560675,COc1cc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@@H]2CCOC2)cc(OC)c1OC,595.0270000000002,6.011300000000005,2.0,9.0
CHEMBL5618083,active,7.200659450546418,COc1cc(/C=C/C(=O)c2ccc(OCCCCCC(=O)NO)cc2)cc(OC)c1OC,443.49600000000015,4.053100000000002,2.0,7.0
CHEMBL5201532,active,8.105130343254748,COc1cc(/C=C/S(=O)(=O)c2ccccc2)cc(OC)c1OC,334.39300000000014,3.157000000000002,0.0,5.0
CHEMBL453502,active,6.301029995663981,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,628.5760000000004,0.9083999999999999,3.0,15.0
CHEMBL5275872,active,6.301029995663981,COc1cc(/C=C2\CC(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC,641.3530000000001,6.990300000000007,1.0,8.0
CHEMBL2316148,inactive,4.815024809301739,COc1cc(/C=C2\CCC/C(=C\c3ccc(Cl)cc3)C2=O)cc(OC)c1,368.8600000000001,5.577200000000005,0.0,3.0
CHEMBL2316151,active,6.3819519032879075,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(O)c3)C2=O)cc(OC)c1,366.4130000000001,4.335000000000004,2.0,5.0
CHEMBL2316152,inactive,4.680998100537684,COc1cc(/C=C2\CCC/C(=C\c3ccccc3OC)C2=O)cc(OC)c1,364.44100000000014,4.932400000000005,0.0,4.0
CHEMBL3982407,inactive,4.728855682050922,COc1cc(/C=C2\CCCCC2=O)cc(OC)c1,246.30599999999995,3.2303000000000024,0.0,3.0
CHEMBL5279636,active,7.154901959985743,COc1cc(/C=C2\CN(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC,642.3410000000001,5.505800000000005,1.0,9.0
CHEMBL602890,inactive,4.251811972993799,COc1cc(/C=C2\SC(=N)NC2=O)ccc1OCCCOc1cc(C)cc(C)c1,412.5110000000003,4.298610000000004,2.0,6.0
CHEMBL5592391,active,6.675264961713982,COc1cc(/C=N/c2c(C#N)nc3c(-c4cc(OC)c(OC)c(OC)c4)nc4ccccc4n23)cc(OC)c1OC,553.5750000000003,5.223380000000006,0.0,10.0
CHEMBL4758204,active,6.2057629825592855,COc1cc(/C=N\Nc2nc(-c3nc4ccccc4n3C)cs2)cc(OC)c1OC,423.49800000000016,4.168600000000003,1.0,8.0
CHEMBL4063890,active,7.221848749616356,COc1cc(Br)c(/C=C2\CN(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,472.38300000000027,4.163060000000003,0.0,6.0
CHEMBL4064361,active,7.698970004336019,COc1cc(Br)c(/C=C2\CN(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N\O)cc1OC,487.39800000000025,4.424160000000003,1.0,7.0
CHEMBL3335244,inactive,4.052223291535261,COc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,441.0790000000001,3.8460000000000014,3.0,4.0
CHEMBL1242200,inactive,4.958607314841775,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,362.2310000000001,3.427500000000001,1.0,5.0
CHEMBL5279914,active,7.698970004336019,COc1cc(C(=NC#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC,379.4410000000002,4.154380000000004,0.0,7.0
CHEMBL3759317,active,9.397940008672037,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,505.6440000000002,4.840000000000004,2.0,8.0
CHEMBL3758770,active,9.301029995663981,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,475.61800000000017,4.831400000000004,2.0,7.0
CHEMBL3674152,active,8.154901959985743,COc1cc(C(=O)NN2CCN(C)CC2)ccc1Nc1ncc2nc(Nc3ccccc3)n(C(C)C)c2n1,515.6220000000001,3.795200000000002,3.0,9.0
CHEMBL5987223,active,8.522878745280337,COc1cc(C(=O)N[C@@H]2[C@H]3Oc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4[C@@H]23)ccc1CN1CCN(C)CC1,555.6350000000002,3.171400000000002,2.0,8.0
CHEMBL1830231,active,8.096910013008056,COc1cc(C(=O)c2csc(-c3ccc4[nH]ccc4c3)n2)cc(OC)c1OC,394.45200000000017,4.548200000000004,1.0,6.0
CHEMBL489148,inactive,3.0457574905606752,COc1cc(C(C#N)=C(C#N)C#N)cc(OC)c1O,255.233,1.73374,1.0,6.0
CHEMBL4757806,active,9.397940008672037,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,387.44300000000004,3.9055000000000017,3.0,5.0
CHEMBL3758278,active,8.698970004336019,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,404.49500000000006,4.638900000000002,2.0,6.0
CHEMBL4776751,active,9.301029995663981,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,403.44200000000006,2.8779000000000003,4.0,6.0
CHEMBL3759480,active,8.823908740944319,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,420.4940000000001,3.6113000000000017,3.0,7.0
CHEMBL209148,inactive,4.301029995663981,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,623.8449999999999,5.692120000000005,2.0,8.0
CHEMBL5974021,inactive,5.0,COc1cc(C)ccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,456.5500000000003,4.437620000000003,2.0,6.0
CHEMBL201511,inactive,4.795880017344075,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,378.3840000000002,2.7609000000000004,2.0,5.0
CHEMBL529663,inactive,4.638272163982407,COc1cc(C2=C(c3c[nH]c4ccccc34)CNC2=O)cc(OC)c1OC,364.4010000000002,3.234300000000001,2.0,4.0
CHEMBL486437,inactive,4.657577319177793,COc1cc(C2=C(c3cn(COCC[Si](C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,494.66400000000027,5.020000000000004,1.0,5.0
CHEMBL453336,inactive,4.853871964321762,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,484.55200000000025,4.882000000000004,1.0,5.0
CHEMBL5844317,active,6.481486060122113,COc1cc(C2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,545.0650000000002,4.723200000000002,3.0,8.0
CHEMBL5956969,active,7.657577319177793,COc1cc(C2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,517.0550000000001,4.806500000000003,3.0,8.0
CHEMBL5973569,active,7.214670164989233,COc1cc(C2CCN(C3CCN(C(C)=O)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,628.1990000000001,5.187600000000004,3.0,9.0
CHEMBL5888007,active,7.346787486224656,COc1cc(C2CCN(C3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,600.189,5.270900000000004,3.0,9.0
CHEMBL3898780,active,7.0,COc1cc(C2CCN(C3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,760.865,8.354300000000007,2.0,8.0
CHEMBL5796454,active,7.468521082957745,COc1cc(C2CCN(C3CCN(CCO)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,630.215,4.633400000000002,4.0,10.0
CHEMBL3896094,active,7.0,COc1cc(C2CCN(C3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,820.9670000000002,7.429400000000007,2.0,10.0
CHEMBL5801199,active,7.356547323513812,COc1cc(C2CCN(C3CCNCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,586.162,4.928700000000003,4.0,9.0
CHEMBL3948809,active,6.0,COc1cc(C2CCN(CC(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,717.8210000000001,8.585000000000004,2.0,8.0
CHEMBL3910989,active,7.0,COc1cc(C2CCN(CC(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,687.7950000000001,8.576400000000005,2.0,7.0
CHEMBL3908198,active,6.0,COc1cc(C2CCN(CCF)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,707.7570000000002,7.898500000000007,2.0,8.0
CHEMBL5982869,active,7.481486060122112,COc1cc(C2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,547.0810000000001,4.169000000000001,4.0,9.0
CHEMBL3903866,active,6.0,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,781.8860000000002,7.282020000000008,2.0,10.0
CHEMBL3891415,active,7.0,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,751.8600000000001,7.273420000000008,2.0,9.0
CHEMBL3953680,active,6.0,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,767.8590000000002,6.973600000000007,2.0,10.0
CHEMBL3905410,active,7.0,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,737.8330000000001,6.965000000000007,2.0,9.0
CHEMBL5962278,active,7.920818753952375,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,517.0550000000001,4.772720000000002,4.0,8.0
CHEMBL5952457,active,7.939302159646388,COc1cc(C2CCNCC2)ccc1Nc1ncc(Br)c(Nc2ccccc2NS(C)(=O)=O)n1,547.479,4.573400000000002,4.0,8.0
CHEMBL5953169,active,7.232844133917819,COc1cc(C2CCNCC2)ccc1Nc1ncc(Br)c(Nc2ccccc2NS(N)(=O)=O)n1,548.4670000000001,3.8172999999999995,5.0,8.0
CHEMBL5959742,active,7.853871964321762,COc1cc(C2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2NS(C)(=O)=O)n1,536.58,4.8297000000000025,4.0,8.0
CHEMBL6061692,active,6.443697499232712,COc1cc(C2CCNCC2)ccc1Nc1ncc(C)c(Nc2ccccc2NS(C)(=O)=O)n1,482.6100000000002,4.119320000000002,4.0,8.0
CHEMBL5597916,active,7.823908740944319,COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,503.0280000000002,4.464300000000002,4.0,8.0
CHEMBL5901475,active,7.732828271596986,COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(N)(=O)=O)n1,504.0160000000002,3.7081999999999997,5.0,8.0
CHEMBL6025577,active,6.142667503568731,COc1cc(C2CCNCC2)ccc1Nc1ncc(OC)c(Nc2ccccc2NS(C)(=O)=O)n1,498.6090000000002,3.8195000000000014,4.0,9.0
CHEMBL5874088,active,7.031517051446065,COc1cc(C2CCNCC2)ccc1Nc1nccc(Nc2ccccc2NS(C)(=O)=O)n1,468.58300000000014,3.810900000000001,4.0,8.0
CHEMBL4474690,active,6.0,COc1cc(C2CN(C(=O)c3cc(COC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,518.6100000000004,3.6560000000000024,2.0,7.0
CHEMBL5556316,inactive,4.369673845196053,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OC(=O)c1ccccc1,398.46200000000016,4.630800000000003,2.0,4.0
CHEMBL5555046,inactive,4.714217726220605,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,520.4730000000002,7.028200000000004,2.0,3.0
CHEMBL5567680,inactive,4.066765871285192,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,510.4430000000004,5.289800000000005,2.0,5.0
CHEMBL5568100,inactive,4.093611078847169,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(C#N)cc1F,427.4790000000002,5.001380000000004,2.0,4.0
CHEMBL5557733,inactive,4.595850750790305,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(C(C)(C)C)cc1,440.5870000000003,6.288100000000006,2.0,3.0
CHEMBL5555183,inactive,4.289374984939203,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)c(Br)c1,481.3650000000002,5.892200000000004,2.0,3.0
CHEMBL5563758,inactive,4.0,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)c(C#N)c1,427.4790000000002,5.001380000000004,2.0,4.0
CHEMBL5568299,inactive,4.0,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)c(C(F)(F)F)c1,470.4660000000002,6.148500000000004,2.0,3.0
CHEMBL5555395,inactive,4.0,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)cc1,402.46900000000016,5.129700000000004,2.0,3.0
CHEMBL5562728,inactive,4.128660618900139,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)cc1Br,481.3650000000002,5.892200000000004,2.0,3.0
CHEMBL5561694,inactive,4.0,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)cc1Cl,436.9140000000002,5.783100000000004,2.0,3.0
CHEMBL5559904,inactive,4.204885014369637,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(OC(F)(F)F)c(Cl)c1,502.9200000000002,6.542600000000004,2.0,4.0
CHEMBL5542156,inactive,4.0,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccccc1,384.47900000000016,4.990600000000003,2.0,3.0
CHEMBL5555783,inactive,4.0,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccccc1F,402.46900000000016,5.129700000000004,2.0,3.0
CHEMBL5523558,inactive,4.057248079570186,COc1cc(C2c3[nH]c4ccccc4c3CCN2C)ccc1OC(=O)c1ccccc1,412.48900000000015,4.973000000000003,1.0,4.0
CHEMBL77298,inactive,3.815308569182401,COc1cc(C=C(C#N)C#N)cc(Br)c1O,279.093,2.5938600000000007,1.0,4.0
CHEMBL120564,inactive,4.059999994991732,COc1cc(C=C(C#N)C#N)cc(C)c1O,214.224,2.1397800000000005,1.0,4.0
CHEMBL334032,inactive,4.639135189871551,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,368.4140000000001,3.1136800000000027,1.0,6.0
CHEMBL120719,inactive,4.267606240177032,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,304.327,2.1491599999999997,2.0,6.0
CHEMBL122522,inactive,3.431798275933005,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,322.389,4.123660000000004,1.0,5.0
CHEMBL118321,inactive,4.366531544420414,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,366.3980000000001,3.8218600000000023,2.0,6.0
CHEMBL77724,inactive,2.9030899869919438,COc1cc(C=C(C#N)C#N)cc(OC)c1,214.224,2.13436,0.0,4.0
CHEMBL421877,inactive,3.070581074285707,COc1cc(C=C(C#N)C#N)cc(OC)c1O,230.22299999999998,1.83996,1.0,5.0
CHEMBL1161236,inactive,4.2699999970646445,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,290.3,2.00806,2.0,6.0
CHEMBL307179,inactive,3.795880017344075,COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O,245.194,1.73956,1.0,6.0
CHEMBL77869,inactive,3.6989700043360187,COc1cc(C=C(C#N)C#N)ccc1O,200.197,1.8313599999999997,1.0,4.0
CHEMBL3759900,active,8.221848749616356,COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,375.45300000000003,4.791500000000003,1.0,6.0
CHEMBL3759280,active,8.301029995663981,COc1cc(C=O)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,413.86100000000005,5.715500000000002,1.0,6.0
CHEMBL3759733,active,7.698970004336019,COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,361.42600000000004,4.923000000000003,1.0,6.0
CHEMBL5082149,inactive,4.752026733638194,COc1cc(CC(=O)N2CC(=O)N[C@@H](Cc3ccccc3)C(=O)N(CC(N)=O)C(=O)CCSCc3ccc(cc3)C(=O)N[C@@H](CCCCN)CN(C(=O)CCC3CCCCC3)CC(=O)N[C@@H](Cc3ccccc3)CN(C(=O)CCc3ccccc3)CC(=O)N[C@@H](Cc3ccccc3)C2)cc(OC)c1,1425.8049999999996,7.3129000000000195,6.0,14.0
CHEMBL3940382,active,6.0,COc1cc(CCCN2CCCCC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,703.7940000000002,8.168100000000008,2.0,8.0
CHEMBL3973106,active,7.0,COc1cc(CCCN2CCCCC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,673.7680000000001,8.159500000000007,2.0,7.0
CHEMBL3890844,active,6.0,COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,718.8090000000002,6.929600000000007,2.0,9.0
CHEMBL3915736,active,7.0,COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,688.7830000000001,6.921000000000007,2.0,8.0
CHEMBL3895710,active,6.0,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,707.7570000000002,7.917100000000008,2.0,8.0
CHEMBL3938043,active,7.0,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cc(F)cc4F)c3)nc3ccccn23)n1,695.7210000000001,8.047600000000006,2.0,7.0
CHEMBL3898403,active,7.0,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,677.7310000000001,7.908500000000007,2.0,7.0
CHEMBL3922091,active,6.0,COc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,732.8360000000001,7.318100000000008,2.0,9.0
CHEMBL3973285,active,6.0,COc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,704.7820000000002,6.5395000000000065,2.0,9.0
CHEMBL3982002,active,7.0,COc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,674.7560000000001,6.530900000000007,2.0,8.0
CHEMBL3936478,active,6.0,COc1cc(CCN2CCOCC2)c(F)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,709.7290000000002,6.763400000000007,2.0,9.0
CHEMBL4784258,active,10.0,COc1cc(CN(C)CCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,474.60900000000015,3.772400000000002,3.0,7.0
CHEMBL4759003,active,10.0,COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,444.5830000000001,4.457800000000003,3.0,6.0
CHEMBL4787816,active,9.522878745280337,COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,460.5820000000001,3.430200000000001,4.0,7.0
CHEMBL4778248,active,10.0,COc1cc(CNCCN2CCCCC2)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,500.6470000000001,4.3545000000000025,4.0,7.0
CHEMBL4742081,active,10.0,COc1cc(CNCCN2CCNCC2)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,501.63500000000016,2.7737999999999996,5.0,8.0
CHEMBL4787951,active,10.0,COc1cc(CNCCN2CCOCC2)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,502.61900000000014,3.200800000000001,4.0,8.0
CHEMBL4784777,active,9.397940008672037,COc1cc(CNCCS(C)(=O)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,495.60500000000013,2.9132000000000007,4.0,8.0
CHEMBL3759022,active,8.301029995663981,COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,377.46900000000005,4.471300000000002,2.0,6.0
CHEMBL4164805,active,9.698970004336019,COc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,390.44300000000004,3.2713,4.0,6.0
CHEMBL3758351,active,8.698970004336019,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,415.8770000000001,5.395300000000003,2.0,6.0
CHEMBL3758768,active,7.853871964321762,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,363.44200000000006,4.602800000000003,2.0,6.0
CHEMBL5560327,inactive,4.0,COc1cc(COc2ccc(C3NCCc4c3[nH]c3ccccc43)cc2OC)ccc1F,432.4950000000001,5.1383000000000045,2.0,4.0
CHEMBL514014,inactive,4.301029995663981,COc1cc(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc(OC)c1OC,484.35400000000027,4.6628000000000025,3.0,7.0
CHEMBL5750395,inactive,5.0,COc1cc(Cl)ccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,476.9680000000003,4.782600000000003,2.0,6.0
CHEMBL1956898,inactive,3.6989700043360187,COc1cc(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)cc(OC)c1OC,484.35400000000027,4.593700000000003,2.0,7.0
CHEMBL1242027,inactive,4.991399828238082,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,319.31500000000005,2.9432,1.0,5.0
CHEMBL5880562,active,7.374687549038327,COc1cc(F)ccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,460.50900000000024,4.396200000000002,2.0,4.0
CHEMBL3759780,active,8.221848749616356,COc1cc(F)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,379.46000000000004,5.679100000000004,1.0,5.0
CHEMBL5630624,active,7.620241384157299,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cnc3c(C)cccn23)n1,557.7030000000002,3.9060200000000025,2.0,9.0
CHEMBL5631037,active,7.589475827413811,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2ncc3c(C)cccn23)n1,557.7030000000002,3.9060200000000025,2.0,9.0
CHEMBL4553484,active,6.049635145623877,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nc(C)cc(-c2cn(C)c3ccc(F)cc23)n1,573.7170000000002,5.983520000000006,2.0,7.0
CHEMBL4434924,active,7.42021640338319,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nc(C)cc(-c2cn(C)c3ccccc23)n1,555.7270000000002,5.844420000000006,2.0,7.0
CHEMBL4535047,active,6.411728293157671,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccc(F)cc23)n1,584.7000000000003,5.546780000000005,2.0,8.0
CHEMBL4452628,active,6.220403508742176,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccccc23)n1,566.7100000000003,5.4076800000000045,2.0,8.0
CHEMBL4473887,active,6.0101054362812265,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccc(F)cc23)n1,559.6900000000002,5.675100000000005,2.0,7.0
CHEMBL4438905,active,6.401209493236885,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,541.7000000000002,5.536000000000005,2.0,7.0
CHEMBL4475770,active,6.696803942579511,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nc2c(c(-c3cn(C)c4ccc(F)cc34)n1)CS(=O)(=O)CC2,649.793,4.900000000000004,2.0,9.0
CHEMBL4527702,active,6.679853713888946,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,527.6730000000001,5.2900000000000045,2.0,7.0
CHEMBL5203821,active,6.301029995663981,COc1cc(N(C)CCN(C)C)c(NC(=O)c2cccnc2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,550.6670000000001,5.032600000000004,2.0,8.0
CHEMBL5209075,active,6.337242168318426,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,585.1120000000001,5.686000000000005,2.0,8.0
